,params,precisions,recalls,f1_scores,accuracy,coef_s,aucs
1658,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1659,"[0.66, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1760,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1761,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1762,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1763,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1764,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1765,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1766,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1767,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1768,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1769,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1770,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1771,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1772,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1773,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1774,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1775,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1776,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1777,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1778,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1779,"[0.7100000000000001, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1880,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1881,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1882,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1883,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1884,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1885,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1886,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1887,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1888,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1889,"[0.76, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1890,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1891,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1892,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1893,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1894,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1895,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1896,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1897,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1898,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
1899,"[0.76, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2000,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2001,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2002,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2003,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2004,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2005,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2006,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2007,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2008,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2009,"[0.81, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2010,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2011,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2012,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2013,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2014,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2015,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2016,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2017,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2018,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2019,"[0.81, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2120,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2121,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2122,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2123,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2124,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2125,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2126,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2127,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2128,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2129,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2130,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2131,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2132,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2133,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2134,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2135,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2136,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2137,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2138,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2139,"[0.8600000000000001, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2240,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2241,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2242,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2243,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2244,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2245,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2246,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2247,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2248,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2249,"[0.91, 'l1', 'saga', 'ovr', 100, 1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2250,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 0]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2251,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2252,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2253,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 30]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2254,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 40]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2255,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2256,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 60]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2257,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 70]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2258,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2259,"[0.91, 'l1', 'saga', 'ovr', 100, -1, 90]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2361,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2362,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2365,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2368,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2371,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 10]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2372,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 20]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2375,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 50]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
2378,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 80]",0.124463519,0.337209302,0.181818182,0.820741758,coefs,0.659968596
920,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 0]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
921,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 10]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
922,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 20]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
923,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 30]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
924,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 40]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
925,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 50]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
926,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 60]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
927,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 70]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
928,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 80]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
929,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, 1, 90]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
930,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 0]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
931,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 10]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
932,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 20]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
933,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 30]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
934,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 40]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
935,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 50]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
936,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 60]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
937,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 70]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
938,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 80]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
939,"[0.36000000000000004, 'l1', 'saga', 'ovr', 100, -1, 90]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
2366,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, 1, 60]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
2376,"[0.9600000000000001, 'l1', 'saga', 'ovr', 100, -1, 60]",0.123931624,0.337209302,0.18125,0.820054945,coefs,0.659968596
109,"[0.01, 'l1', 'saga', 'ovr', 150, 1, 90]",0.117886179,0.337209302,0.174698795,0.811813187,coefs,0.659968596
119,"[0.01, 'l1', 'saga', 'ovr', 150, -1, 90]",0.117886179,0.337209302,0.174698795,0.811813187,coefs,0.659968596
460,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 0]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
461,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 10]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
462,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 20]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
463,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 30]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
464,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 40]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
465,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 50]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
466,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 60]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
467,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 70]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
468,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 80]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
469,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, 1, 90]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
470,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 0]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
471,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 10]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
472,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 20]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
473,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 30]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
474,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 40]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
475,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 50]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
476,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 60]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
477,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 70]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
478,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 80]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
479,"[0.16000000000000003, 'l1', 'saga', 'ovr', 150, -1, 90]",0.126760563,0.313953488,0.180602007,0.831730769,coefs,0.659968596
220,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 0]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
221,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 10]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
222,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 20]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
223,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 30]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
224,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 40]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
225,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 50]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
226,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 60]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
227,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 70]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
228,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 80]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
229,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, 1, 90]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
230,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 0]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
231,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 10]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
232,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 20]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
233,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 30]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
234,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 40]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
235,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 50]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
236,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 60]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
237,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 70]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
238,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 80]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
239,"[0.060000000000000005, 'l1', 'saga', 'ovr', 150, -1, 90]",0.120535714,0.313953488,0.174193548,0.824175824,coefs,0.659968596
1060,"[0.41000000000000003, 'l1', 'saga', 'ovr', 150, 1, 0]",0.125603865,0.302325581,0.177474403,0.834478022,coefs,0.659968596
